round,cum_reward_lincb,cum_reward_random,cum_reward_oracle
1540,246.81812345327057,186.10108327977662,431.4435345154128
1541,246.82253415919385,186.18110803306718,431.4849500727043
1542,246.89554055113368,186.3694082306736,431.85041690269173
1543,222.81802229298634,162.43205204028445,408.0708834935008
1544,223.17789852810577,162.73540828631525,408.4701867974024
1545,223.1778399259344,162.98250755960137,408.9509246345277
1546,223.45927257135114,163.36712254802495,409.3209622430106
1547,223.85649830008825,163.43111756572245,409.77051787856453
1548,223.87808347835013,163.36831519830656,409.73050133240787
1549,224.32925787445853,163.8235125740072,410.1309186559473
1550,224.37703933811096,163.85555339459626,410.1353397746362
1551,224.9708800258936,164.064968467429,410.59024146239227
1552,225.11964459236552,164.05593143464353,411.23752079225244
1553,225.35190722831857,164.3107379001131,411.5352248235023
1554,225.28666638379693,164.26929618527592,411.43030893919956
1555,225.58513349721144,164.32603406136406,411.851053164717
1556,225.53378421594184,164.4740775458872,411.8916020854446
1557,248.36117641495974,187.52870311414213,435.1559454145826
1558,248.74838392025217,187.94914546817904,435.48334569303466
1559,249.09213777112592,188.27652583557494,435.88296360905184
1560,249.3328334524181,188.22046736955585,435.8864521212942
1561,249.4917891975824,188.33137138984083,436.2833245238933
1562,249.92238421183384,188.85582532986416,436.7855738214366
1563,250.0136341979263,188.8584918427191,436.81947360603226
1564,250.15726613018205,188.89362812638268,436.9572158852524
1565,250.54223977453304,189.060269752598,437.2890881285956
1566,250.55890242691802,189.03762651087862,437.76216841362225
1567,250.58858078840257,189.38645561489759,438.17922803734115
1568,250.96304465492088,189.40651395745385,438.57227961659976
1569,251.04263016708123,189.7960991066883,439.05556527379565
1570,251.21693311008303,190.16312938677245,439.44942118395596
1571,251.240111817103,190.26015935942124,439.88288359644395
1572,251.61106520303963,190.3639806067861,440.28685060411823
1573,251.59049064097857,190.3910528117556,440.36577857683454
1574,251.66590358439356,190.75687621969558,440.8026437698785
1575,252.02738534938874,191.15988723797662,441.1860070345342
1576,251.97839205960386,191.15832943726045,441.2469545087299
1577,252.13812219299854,191.54623655231978,441.60729411968646
1578,252.1222616878727,191.60108547721987,441.5815701272127
1579,252.5074352076719,191.93627426487708,441.9725055028938
1580,252.5004360225281,191.95832047201569,441.93707497928625
1581,252.84744314781966,192.05787457184897,442.3324050213603
1582,253.16636961965753,192.10261320617292,442.62026644475094
1583,253.54728525561885,192.35658897543806,442.9548237522501
1584,253.55114888700254,192.31796196490782,442.9651351933127
1585,253.6157515686139,192.25372998513845,442.9737794046313
1586,253.91914076465775,192.35194444677705,443.2243222801248
1587,254.14139391487612,192.38733417867584,443.6405746614379
1588,254.1238384384028,192.45126516768323,444.04556838447274
1589,254.57861291080442,192.9019987036629,444.60095307932136
1590,254.64233012243653,192.89919467195318,444.6581318915429
1591,254.77227362388007,193.0462582623559,444.9950652989715
1592,254.89447794875943,193.38672574830565,445.3911821038608
1593,255.2240890542058,193.77114379396411,445.83130058011477
1594,255.30809067033383,194.14411954752237,446.25135209728677
1595,255.25582023746352,194.34038691491173,446.60315259704186
1596,255.53325648209108,194.28213184373453,446.99332420577997
1597,255.6037275064015,194.28455418837763,447.01834243562433
1598,255.7208556928138,194.3402178040146,447.185490036454
1599,256.0475134152743,194.37577884827115,447.48495395739354
1600,256.0286442141923,194.41503810238666,447.3964984807036
1601,256.02500580973054,194.54399301623397,447.79781054088346
1602,256.4275504248494,194.7376751115513,448.2641771385842
1603,256.495643117731,195.153079555056,448.6847622422161
1604,256.5619204084971,195.21765814768037,448.7375222043426
1605,256.6669335561332,195.347547564029,448.85039125922407
1606,256.7839480821269,195.74344074575697,449.26173559887764
1607,256.75694476947757,195.7590572248599,449.3424319684243
1608,257.21340683194035,195.90414285089113,449.8094655394853
1609,257.38247872935216,195.87499716918606,449.94729687681536
1610,257.4552848122898,195.9217703647002,449.92118016090126
1611,257.3975145782422,195.90430295974915,449.82615591481226
1612,257.6766352119781,195.9534069689136,450.34429517785975
1613,257.7429388716223,196.11195116690644,450.72947075834134
1614,258.09976965560213,196.2754590287074,451.17413524212753
1615,258.0358439819826,196.70745038591878,451.5356580331918
1616,258.00954986909636,196.7512148885896,451.60318774217
1617,258.1649498368925,196.82291557596832,451.98888246122704
1618,258.2163712500781,196.89793162259113,452.083499583305
1619,258.32226743011336,196.86728124620137,452.18659509523746
1620,258.4533063184078,197.06738562861148,452.6251248282951
1621,258.5004709286093,197.12694866269308,452.6884462863699
1622,258.7246964992157,197.3237168381322,452.9980919266307
1623,259.03445502746195,197.50635609995558,453.3750825850505
1624,259.35709391218114,197.6495592913078,453.8019490175894
1625,259.6257112246584,197.67498186160995,454.1098769125376
1626,259.6880804892571,197.69868397718557,454.14510875482
1627,259.6924499851755,197.62353368496525,454.5338320063205
1628,260.31467905659014,198.1489196257067,455.04954588994997
1629,260.7196167305906,198.32492127185583,455.39792619087365
1630,260.65124479101627,198.27421257466446,455.4507427805143
1631,260.624845089928,198.34186603267278,455.4528849426529
1632,261.05425646738934,198.45777564185408,455.8794237428276
1633,261.5019820084645,198.59442221697776,456.31244604548493
1634,261.5390356974986,198.6456040604022,456.47541269812
1635,261.5001590413009,198.7037956121962,456.5263114678123
1636,261.5179834357396,198.64436883949813,456.62618104193007
1637,261.5289411698169,198.60148294722578,456.6071255812437
1638,261.66033276265296,199.05949991441196,456.91124830197083
1639,261.76488719952744,199.10737919473974,457.2946672646865
1640,261.9357402086419,199.01761568846987,457.7994427453727
1641,237.95681160382298,175.08876324798132,434.1258990101837
1642,237.93549526307956,175.1045753908744,434.1546798478865
1643,238.33917176211003,175.21055939470136,434.64735176750463
1644,238.4674578590543,175.6725402949282,435.06217123265105
1645,238.59748558717757,175.77551181883678,435.54784841056926
1646,261.43778427337287,199.01311650468256,458.78363595102184
1647,261.52789883920417,199.16050031057316,459.14560273889106
1648,261.55464048078846,199.3659842243543,459.5739811332499
1649,261.5668961950071,199.40232392667437,459.5182725660644
1650,261.5336394455245,199.41622566119037,459.43059285497134
1651,261.882249386916,199.76164432512113,459.81645295644495
1652,284.7006496247248,222.6326264614656,483.10379416683304
1653,285.0730632790091,222.72194490129593,483.55857622911435
1654,285.18093633418454,222.738901161181,483.67803787446036
1655,285.2134817940328,222.85518544713088,484.0806514335219
1656,308.11341234128656,246.20563698074494,507.40445736132244
1657,308.3026355780905,246.53837192375948,507.82012475822995
1658,308.6758891236259,246.71873613922108,508.20124655228045
1659,308.7887218035576,246.6859049356811,508.3431094899556
1660,309.06110251872116,247.0677141819729,508.67405544661176
1661,309.2243784058961,247.03986340856497,508.7861833390502
1662,309.50039789998976,247.13315708277588,509.1508727274751
1663,332.42076218954946,270.19306239248226,532.4885100660883
1664,332.3686715211492,270.18154989123855,532.4386557124799
1665,332.42711518190896,270.2437325890654,532.5378275764893
1666,332.9432205979575,270.7528251067788,533.0514367700804
1667,332.99903105483287,271.0985790146861,533.392763609584
1668,333.3332434973977,271.2144264795563,533.782372809084
1669,333.41251354118697,271.401758165022,534.238552490865
1670,333.80983155670845,271.5682114290343,534.6152541937134
1671,333.84407674953343,271.5141072161179,534.5692717667746
1672,333.9062481634386,271.54587367587874,534.5638169730935
1673,334.3228274677234,271.6071567672276,534.9408875288689
1674,334.38360149740515,271.75473775541957,534.9775406533165
1675,334.3055873724719,271.858842143815,534.9643989717368
1676,334.3323899739977,271.8834778397718,535.0749326993639
1677,334.33045379234636,271.96297168428396,535.0527961275753
1678,334.2795582178225,272.0076755586458,535.0593083708386
1679,334.4491036272949,272.0742674141098,535.4905032414642
1680,334.37915487286074,272.0736409266987,535.5046444598206
1681,334.3208886312676,271.99809454020505,535.5914712230183
1682,334.5380636844932,272.00953721733174,535.9743818593726
1683,334.60626297294175,272.1947451642693,536.333254329053
1684,357.4932319982216,295.3014996575271,559.5795941571052
1685,357.5119540594442,295.34655999655166,559.5643888700512
1686,333.442223579461,271.30282481401275,535.802174769725
1687,333.7977280861606,271.4290593767459,536.2872434314384
1688,333.9147979820956,271.412832418753,536.7222957075072
1689,334.01726138749746,271.36938656157184,536.7172310727807
1690,334.52494061463875,271.5209480742079,537.3089204616261
1691,334.82763055540266,271.60960843172586,537.6645075452906
1692,334.9121531377103,271.71838600420995,538.1414859414615
1693,335.1313796013673,271.7185770334716,538.658522806471
1694,335.1137394234355,271.70589969697215,538.6529853326662
1695,335.1493432180115,271.8044480742749,539.0832644333726
1696,335.1898382783427,271.77981645462336,539.1590380979549
1697,335.47084370770636,271.7821915684883,539.4520068143095
1698,335.6487131962892,271.84844412257075,539.8978211943809
1699,335.6281759748505,272.24958853349943,540.2736138505499
1700,335.734722745241,272.592054288154,540.6163763563095
1701,336.09235867515093,272.732216486764,540.9973750838785
1702,336.4998578392721,273.0766415049969,541.4551471560422
1703,336.48304822605263,273.10666585713506,541.4252864011605
1704,336.8680384173162,273.1623944280677,541.8656362737212
1705,336.9324824174188,273.10697617124436,541.8867200914414
1706,337.2330885303018,273.1644246118,542.2342164437924
1707,337.5134166949526,273.6368594927965,542.7018855018272
1708,337.53154327105136,273.60891970185224,542.806471560397
1709,360.40892492683327,296.3693538690078,566.1036006234402
1710,360.42284809948035,296.3704795177277,565.9901510645263
1711,360.4782589443918,296.4107099015378,566.3630391477525
1712,360.7046764110557,296.85756355669577,566.7317003364764
1713,360.8189399437274,297.2560086160738,567.0503985510293
1714,360.90834603396206,297.21813772945416,567.1034528596592
1715,360.8494847130895,297.24199330896005,567.0366963118483
1716,360.9481843564442,297.1984881275133,567.0234172361972
1717,361.05498121762236,297.17875931115503,567.1807542201215
1718,361.52378901963914,297.3221936712601,567.6596584111799
1719,361.517970971201,297.2971730957496,567.7237003286042
1720,361.881077375937,297.4637638341252,568.162154215766
1721,361.9167584085899,297.6179516828243,568.5978453336546
1722,362.12093543287335,297.6283707984503,568.6946656850622
1723,362.7010682366151,297.79024047908587,569.2543093309417
1724,338.68435171263997,273.7983277159942,545.4570904464778
1725,338.8368978223195,274.11020408666417,545.882173757642
1726,338.7902101355125,274.12835430090445,545.7965484530225
1727,339.29413251191534,274.08513253133043,546.2955118447389
1728,339.3461688597437,274.4246142403225,546.6956955683147
1729,339.2716922920747,274.3922219379022,546.6982979547951
1730,339.41324212657435,274.78319233953624,547.0190944103053
1731,339.6230255458207,275.0010823850498,547.2793617973838
1732,340.099336330111,275.12690630610916,547.8354377148914
1733,340.45370535528724,275.55291148866803,548.2204267283008
1734,340.4206504975858,275.4969953591477,548.2237993687073
1735,340.34635066376586,275.476676821857,548.1699840013221
1736,340.4483622167106,275.53468722313903,548.5804795649042
1737,363.3476295448204,298.6325928237949,571.911045458108
1738,363.25943520802474,298.72706389204063,572.2585878527262
1739,363.83578343243124,299.1058945004435,572.709822996721
1740,363.95252325108805,299.1782202777428,573.0751854812567
1741,363.9870752124022,299.299983848379,573.4631260907786
1742,364.5142717531905,299.3933543114021,574.0216526994586
1743,364.66495929127944,299.7444534322313,574.500520608596
1744,364.97424490252683,300.1640820532816,575.0324789153012
1745,365.29202387722256,300.48628144201876,575.3506949354911
1746,365.3833889555157,300.51365781856646,575.7538586147574
1747,365.75907007692143,300.92177757771435,576.1634907669163
1748,366.22062645225043,300.98360429131804,576.5072328261354
1749,389.0722531166106,324.0219109940497,599.7904528898907
1750,389.3453243767877,324.13025341328773,600.2423932231302
1751,389.34683808451246,324.05888650383406,600.3628145190378
1752,389.3909394115479,324.00135232476947,600.3632394478707
1753,389.3835974712892,324.1459371907803,600.7512064799645
1754,389.7204267865583,324.2374838898339,601.2414583578177
1755,389.78372674910474,324.36352994909777,601.6864411790593
1756,390.06948269564884,324.3970665941576,601.96852413327
1757,390.45448172094586,324.4007635661059,602.4013859909533
1758,390.67062069757634,324.48141934914844,602.828512638957
1759,391.2356582867284,324.9244282944372,603.2853972588736
1760,391.2800274049354,324.8575501041261,603.3481463953544
1761,414.0797231808024,347.8900830293864,626.69407605703
1762,414.601828859368,347.96379112317953,627.2501259293624
1763,414.71346854934654,348.2976054716027,627.6044565034019
1764,415.1536231401819,348.38010765582686,628.0392414255847
1765,415.5903999350032,348.9014209439049,628.3345870534451
1766,416.1700640972837,348.98084956030476,628.8432976660588
1767,416.63091578319654,349.1450153080017,629.2247585170803
1768,417.1449889383766,349.6932871658099,629.7582220614522
1769,417.42110186395286,350.0662594915348,630.0432562037125
1770,417.7629057085831,350.13190851054384,630.3585178782689
1771,417.8200001496414,350.14819628183324,630.4050256310605
1772,417.82327383302976,350.1821106253686,630.3869080269316
1773,418.0919566197313,350.3205774048622,630.7466305378698
1774,418.1291523889864,350.42845201228675,631.2016129839959
1775,418.4073134728503,350.59489370958636,631.5254106233697
1776,418.60592146052846,350.73556696610467,631.9335465236655
1777,418.64696760448396,350.68999146767084,631.912433132152
1778,418.7975539585829,350.7560096416471,632.2928859174647
1779,418.9380194392616,351.1556020398846,632.7275428183636
1780,419.08327176767705,351.2733118769979,632.9026160788201
1781,419.2399139069475,351.45123802559243,633.3264478662152
1782,419.70164106466854,351.6960674041406,633.6835303787948
1783,419.7329417448883,351.77931693914473,633.6441604315308
1784,420.1007362221394,351.9007903160505,633.9612436579632
1785,420.28354584629324,352.2778495686677,634.3526662326723
1786,420.27507325321864,352.28384011127315,634.3606651739044
1787,420.34045210260206,352.3670617393828,634.7909054649413
1788,420.37879252187173,352.41529798009157,634.849613781127
1789,420.51107976824784,352.5487693378379,635.197509713287
1790,420.49271197780945,352.60554466414305,635.290774864925
1791,420.52480933428166,352.5920312839249,635.2820963115701
1792,420.606591619134,352.5782337113401,635.264438691194
1793,420.6427365201691,352.5533528425811,635.3855485775373
1794,421.13944776112544,352.77643028336405,635.9519300943134
1795,397.0769838955759,328.98216687072187,612.1378813070467
1796,397.0873620615927,328.97461922313454,612.0958213226457
1797,397.3323708733357,328.88744133637886,612.6312586472382
1798,397.73508131804095,328.8875591450091,613.0975428571388
1799,397.86087047407983,329.12552356399135,613.526314220334
1800,398.006962066061,329.26753968099223,613.9966537563636
1801,398.0980486545288,329.6480608535418,614.4204207173761
1802,398.23075630055496,329.5820569941549,614.5286727424453
1803,398.15502550529516,329.5042558150949,614.5876343953398
1804,398.08576590216785,329.80823062061825,615.0178101908108
1805,398.0691661792238,329.7078647289708,615.0409632046185
1806,398.03067671921303,329.72838489221704,615.0328477554738
1807,398.44197863494975,329.90622523222726,615.4441586908458
1808,398.52231565178164,329.8452761616824,615.5359003331264
1809,399.0438727013883,329.99630100562206,616.0678213544775
1810,399.2123556526511,330.1157123021625,616.4667335797174
1811,399.34750713091944,330.2730241692672,616.7965587465367
1812,399.69557994629696,330.6746258735794,617.2507208325565
1813,399.676363684954,330.64996186553464,617.2228212531362
1814,400.1852380028381,330.8919024495532,617.61360330231
1815,400.4730034198602,331.40561043305,618.0360630244245
1816,400.8225577458905,331.5894903097438,618.4227948010201
1817,401.1965919132055,332.0759116310726,618.8358508630348
1818,401.2242311060166,332.0632941791582,618.8042899899139
1819,401.27921781931883,332.15672822785564,618.8698729749938
1820,401.2839989103112,332.1929511905504,618.9174807965263
1821,401.3585880184824,332.168817027368,618.8511064664609
1822,401.41211633390645,332.1896437604986,618.8509609094085
1823,401.33348445816813,332.16156472973944,618.9384120757998
1824,401.40499509056684,332.1459838208511,619.3213898955584
1825,401.7672525362538,332.2006992859925,619.7749311587665
1826,401.83932903534,332.15513914078775,619.7744723955742
1827,401.8549601670336,332.1645331680371,619.7978599753695
1828,401.8962312850086,332.2809947003983,619.852645650586
1829,401.95861758693155,332.36882220240506,620.1999557071409
1830,402.19109294092266,332.62581430461546,620.6563891371147
1831,402.2168855843783,332.6785771095298,620.6746964052008
1832,402.20728918085786,332.6751059551841,620.7357869685427
1833,402.2865760700012,332.50465761831157,620.7839065143463
1834,402.2645081304255,332.61070729660383,620.8332274640076
1835,402.3744924686538,332.5655732943583,621.1378932423803
1836,402.7222231792339,332.9408663755156,621.5315665147994
1837,403.154422016713,333.04123589594997,622.1413027215957
1838,403.2194491366119,333.4526906139534,622.3863904745116
1839,403.2936720912532,333.3869519414174,622.3849140668065
1840,403.33765663784595,333.3947062414685,622.4201029679841
1841,403.7288963072217,333.36274302753515,622.8630270259514
1842,404.14100959110124,333.53696017304827,623.3142654867083
1843,404.44792314343283,333.57991441516964,623.7055183809713
1844,404.8462465170762,333.6915225024873,624.1964408790458
1845,405.20086874713456,333.809324334709,624.6856499248656
1846,381.1909011830325,309.7065382591103,600.8328974550101
1847,381.58203154103245,310.15861307309325,601.1799894637458
1848,381.8491816683967,310.2364284435982,601.4971780379472
1849,381.7999472713244,310.2730715693011,601.4924160865015
1850,381.8976403167334,310.4605052359796,601.9120224473779
1851,381.98950823460467,310.4497651926349,602.2526439321983
1852,382.1287664211254,310.82166944340094,602.62185973732
1853,382.1864415636145,310.87979812681033,602.641832110406
1854,382.59492357912836,311.00213650167024,603.015731809917
1855,382.6397855618851,311.2997024823327,603.4130862665146
1856,383.1293142734801,311.3827217047154,603.8171317517745
1857,383.59802802691223,311.3994047890508,604.3336151206421
1858,383.99922892523557,311.37255836883213,604.7559154602965
1859,384.0793299342423,311.779869084462,605.1643961780046
1860,384.24818811620617,311.87881195014756,605.5203772341123
1861,384.6043939786903,311.97607444068177,605.8035078171595
1862,384.59396853481303,311.9669664114889,605.8179969727172
1863,384.6549830209384,311.9578754776364,605.9523021749682
1864,384.55062115041744,311.8771279942452,606.0898074656518
1865,384.6203222802146,311.8582714640563,606.0655259596223
1866,384.5462228531583,311.91249649057085,606.0646950968744
1867,384.570189535784,312.37231098914884,606.4193907945929
1868,384.9539760839975,312.4553168208827,606.6984554314294
1869,385.0543807011997,312.4933143188185,607.090063910664
1870,385.1953130601253,312.893943348876,607.5281602801995
1871,385.24451193055256,313.0215851639447,607.8530690566372
1872,385.63552623778713,313.4423484705969,608.2155509302848
1873,385.79631939364253,313.8192140833451,608.667560123978
1874,386.28521700613686,313.83564259418574,609.2074891443547
1875,386.41802510314864,313.78479012153815,609.3303736668787
1876,386.7484059103709,313.94968919364436,609.7597862801681
1877,386.789317324687,314.1266391398309,610.1334413497187
1878,386.748779026586,314.19603763890626,610.1332294349974
1879,387.23373749586426,314.3125508843181,610.6001895891534
1880,387.2474575937405,314.41395249702606,611.0177104034354
1881,387.30809468362725,314.39413627631865,611.1046475651133
1882,387.777916615389,314.74755355690314,611.4544281979696
1883,387.8868749960385,314.69345915453766,611.8454201117879
1884,388.3643922708962,315.19930628718186,612.2956697602287
1885,388.3248798954146,315.2322508796615,612.2723967548617
1886,388.6112684459674,315.2651249599033,612.7539409435348
1887,388.58963657015073,315.374840062168,612.8166030238042
1888,389.0289726989751,315.5190611202803,613.198493539362
1889,388.9811592281053,315.497453843951,613.1613282345112
1890,389.17817559109363,315.52922291301195,613.2634907500802
1891,389.27999028775537,315.7936039366902,613.6713416102364
1892,389.73862218377013,315.9714868668001,614.1832037990694
1893,390.0790774528426,315.95976156728653,614.6789436239025
1894,390.3995540091508,316.30648919122183,615.1375213475002
1895,390.39879964284705,316.2035456572527,615.1828143160874
1896,390.7577896632074,316.33835243440546,615.491307934264
1897,391.1616253982534,316.47821571839796,615.9084477803084
1898,414.0624726664731,339.8016753836508,639.1306921666632
1899,413.9799920200014,339.838479321453,639.0991790446037
1900,414.406257892054,339.89089185212913,639.5448999196049
1901,414.4037518344994,339.8857465189746,639.449661878526
1902,414.948201658611,340.08769939492606,639.9572965339762
1903,415.23296388964746,340.5210733620937,640.3450956169653
1904,415.2263340059735,340.6086553371724,640.323209947486
1905,415.33548933160336,340.5925917377107,640.726899855192
1906,415.44319272185317,340.6332119245676,641.0635908960154
1907,415.93952221146134,341.06389071706167,641.6211770063742
1908,416.20199281008286,341.45398159584397,641.9503827497537
1909,416.15353527344587,341.4556228949669,641.953324965748
1910,416.53498938261583,341.5925446077859,642.3523088870235
1911,416.9367031639371,342.1513918958095,642.9538475422064
1912,416.99788350811,342.1028783295141,642.8866328191867
1913,417.49587540515546,342.03155784265897,643.3866035574665
1914,417.8730865200301,342.0106273416016,643.698909678248
1915,417.8542653923007,342.0264307350881,643.8005044868881
1916,418.4358510737931,342.5677991027298,644.2649749603457
1917,418.3652170674944,342.5833733362466,644.2981652132
1918,418.49825659494616,342.60821179651975,644.4139960603012
1919,418.50365587078045,342.6626787619856,644.3951234918362
1920,418.56955624669945,342.6101072708179,644.7702198686927
1921,418.54638536814366,342.5572780415417,644.8111313166287
1922,418.6781106107698,342.61194382510797,644.881567056335
1923,418.89357687865726,342.8688661560946,645.3307741891373
1924,418.84925290096913,343.05030626766376,645.7121727404236
1925,418.8739904065959,342.9697178224201,645.6280980487926
1926,418.9996036326533,343.3905762840701,646.0358972657151
1927,419.4065621329546,343.64627724496177,646.3706584019291
1928,419.5457105512529,343.6940773946661,646.4445620127307
1929,419.99212435560696,344.1371584300122,646.9472179474118
1930,420.4393334550591,344.28851865200267,647.4098122549401
1931,420.4533105749861,344.66925428933797,647.7884647198956
1932,420.93123375354435,344.65307881163494,648.1437202579866
1933,421.27740017566936,344.72494978585183,648.4785869116357
1934,421.43985089898035,344.87736553933644,648.8126324262536
1935,421.5138617604652,345.2678666593223,649.2963872081463
1936,421.5767137338649,345.2285380547444,649.3134343962361
1937,422.0644475906491,345.3512853018491,649.7860322767382
1938,422.1533955148998,345.2966495487857,649.9428294932134
1939,422.56897005984723,345.4437234851225,650.3673801813633
1940,398.50165892065826,321.3439182199983,626.6583736579881
1941,398.6895416235354,321.36008450209624,626.9779307147571
1942,398.7582858243544,321.4888818159052,627.3181111600207
1943,398.83819285313217,321.466903712953,627.3622993212042
1944,399.21792826569543,321.823475601563,627.7333347932216
1945,399.284360645466,321.8956074177336,628.0834783673707
1946,399.40833338340735,322.03585260781114,628.4459979515694
1947,399.9202109838014,322.4319456358025,628.9204851868874
1948,399.8763421945724,322.5100884220846,628.9196855479655
1949,399.8960278950659,322.5285384542899,629.0221884495215
1950,400.32350266359566,322.90564937617125,629.2748428126176
1951,400.36611137266175,322.90589490409945,629.3454025439866
1952,400.82189277055346,322.776316665205,629.8779478514296
1953,401.11273726724,322.8376444998242,630.2080426558822
1954,401.2666037632689,323.0238213799587,630.676462772649
1955,401.22250572505556,322.9516856406586,630.7524208849402
1956,401.3160391826873,322.99718772617564,631.1093999665259
1957,401.4534691440037,323.4152346568162,631.5562744723887
1958,401.50169908993325,323.4347485806692,631.5199975412554
1959,401.8639629483128,323.8518907528705,631.8810692442703
1960,401.8910461495386,323.85602141651015,631.8533474581249
1961,402.11406583950367,323.96415054541376,632.2999620555589
1962,402.33346853401105,324.40287304206316,632.739339715048
1963,402.3305177412055,324.4954400480377,632.8012912888646
1964,402.4596245551244,324.63876318570345,633.1811880557177
1965,402.48014371896375,324.69992509613866,633.13102282822
1966,402.47491772679155,324.5875641010125,633.1530018842551
1967,402.5378767928672,324.6778185685354,633.1965444262863
1968,425.41788007984644,347.73767836307377,656.5735202308864
1969,425.4088307865457,347.76895987288464,656.4679318652535
1970,425.8699435200753,347.8831958619301,656.8735701566404
1971,426.14946926895806,347.83932823870276,657.3499466602038
1972,426.20187510692153,347.8201191554174,657.4320296429505
1973,426.32180427612803,347.93451609312064,657.8868651305452
1974,426.64309843954817,348.0497106107428,658.2284268100433
1975,426.7126295304912,347.99656696108303,658.6346279686012
1976,426.70428879345627,348.11974480768964,658.6296112152728
1977,426.72811166612235,348.1179806966639,658.5905389318606
1978,426.7627524266374,348.0883979815869,658.6248811883087
1979,426.7457759188041,348.1364445905173,658.6472333475871
1980,426.8622673817065,348.30985354276646,659.0233823314854
1981,426.864727278597,348.30020584328645,659.0294201908686
1982,426.94538596743524,348.4188565730671,659.4115743013648
1983,426.96412660072104,348.46153811709706,659.791068106517
1984,426.90645861049916,348.40806784035834,659.8733190021308
1985,427.0369553193858,348.777039543345,660.1969240475291
1986,427.4147195543069,348.87303753998,660.5446236227982
1987,427.77005666324857,349.28202236700946,661.006196608573
1988,428.31551780745394,349.463230887448,661.562633048339
1989,428.44817766773224,349.60801977665943,661.8828334182136
1990,428.71156578183314,349.6191228005933,662.241855012626
1991,428.7661307296479,349.61621593586835,662.309205386141
1992,429.0500017048197,349.56027290912743,662.6963324581319
1993,429.4062391917628,349.6955704415767,663.1125697802559
1994,452.2586322021653,372.78185538706475,686.3200980885653
1995,452.3481252943451,372.94121563635304,686.7222346327775
1996,452.50775115232807,373.0600566287562,687.1015430781
1997,475.4610668431815,395.8260875497947,710.3753921115972
1998,475.77378762773515,395.8231254676107,710.6894771176879
1999,476.22604839647346,396.1663980929542,711.0493033751794
2000,476.3063970271119,396.2671152811735,711.4811771839271
